ID=STRG.1001.1.exon2;Parent=STRG.1001.1	0
ID=STRG.1001.1.exon3;Parent=STRG.1001.1	0
ID=STRG.10010.1.exon1;Parent=STRG.10010.1	0
ID=STRG.10010.1.exon2;Parent=STRG.10010.1	0
ID=STRG.10010.1.exon3;Parent=STRG.10010.1	0
ID=STRG.10010.1.exon4;Parent=STRG.10010.1	0
ID=STRG.10010.1.exon5;Parent=STRG.10010.1	0
ID=STRG.10011.1.exon1;Parent=STRG.10011.1	0
ID=STRG.10011.1.exon2;Parent=STRG.10011.1	0
ID=STRG.10011.1.exon3;Parent=STRG.10011.1	0
ID=STRG.10011.1.exon4;Parent=STRG.10011.1	0
ID=STRG.10011.1.exon5;Parent=STRG.10011.1	0
ID=STRG.10011.1.exon6;Parent=STRG.10011.1	0
ID=STRG.10011.1.exon7;Parent=STRG.10011.1	0
ID=STRG.10011.1.exon8;Parent=STRG.10011.1	0
ID=STRG.10013.2.exon1;Parent=STRG.10013.2	0
ID=STRG.10013.2.exon2;Parent=STRG.10013.2	0
ID=STRG.10013.2.exon3;Parent=STRG.10013.2	0
ID=STRG.10014.1.exon1;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon2;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon3;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon4;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon5;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon6;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon7;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon8;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon9;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon10;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon11;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon12;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon13;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon14;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon15;Parent=STRG.10014.1	0
ID=STRG.10014.1.exon16;Parent=STRG.10014.1	0
ID=STRG.10015.1.exon1;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon2;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon3;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon4;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon5;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon6;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon7;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon8;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon9;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon10;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon11;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon12;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon13;Parent=STRG.10015.1	0
ID=STRG.10015.1.exon14;Parent=STRG.10015.1	0
ID=STRG.10016.1.exon1;Parent=STRG.10016.1	3	DNA	DNA/TcMar-Tc1?	DNA
ID=STRG.10016.1.exon2;Parent=STRG.10016.1	0
ID=STRG.10016.1.exon3;Parent=STRG.10016.1	0
ID=STRG.10016.1.exon4;Parent=STRG.10016.1	0
ID=STRG.10016.1.exon5;Parent=STRG.10016.1	0
ID=STRG.10016.1.exon6;Parent=STRG.10016.1	0
ID=STRG.10016.1.exon7;Parent=STRG.10016.1	0
ID=STRG.10016.1.exon8;Parent=STRG.10016.1	0
ID=STRG.10017.1.exon1;Parent=STRG.10017.1	0
ID=STRG.10017.1.exon2;Parent=STRG.10017.1	0
ID=STRG.10017.1.exon3;Parent=STRG.10017.1	0
ID=STRG.10017.1.exon4;Parent=STRG.10017.1	0
ID=STRG.10017.1.exon5;Parent=STRG.10017.1	0
ID=STRG.10017.1.exon6;Parent=STRG.10017.1	0
ID=STRG.10018.2.exon1;Parent=STRG.10018.2	0
ID=STRG.10018.2.exon2;Parent=STRG.10018.2	0
ID=STRG.10018.2.exon3;Parent=STRG.10018.2	0
ID=STRG.10018.2.exon4;Parent=STRG.10018.2	0
ID=STRG.10018.2.exon5;Parent=STRG.10018.2	0
ID=STRG.1002.1.exon1;Parent=STRG.1002.1	0
ID=STRG.1002.1.exon2;Parent=STRG.1002.1	0
ID=STRG.1002.1.exon3;Parent=STRG.1002.1	0
ID=STRG.10021.1.exon1;Parent=STRG.10021.1	0
ID=STRG.10021.1.exon2;Parent=STRG.10021.1	0
ID=STRG.10021.1.exon3;Parent=STRG.10021.1	0
ID=STRG.10021.1.exon4;Parent=STRG.10021.1	0
ID=STRG.10021.1.exon5;Parent=STRG.10021.1	0
ID=STRG.10022.1.exon1;Parent=STRG.10022.1	0
ID=STRG.10022.1.exon2;Parent=STRG.10022.1	0
ID=STRG.10022.1.exon3;Parent=STRG.10022.1	0
ID=STRG.10022.1.exon4;Parent=STRG.10022.1	0
ID=STRG.10023.3.exon1;Parent=STRG.10023.3	0
ID=STRG.10023.3.exon2;Parent=STRG.10023.3	0
ID=STRG.10023.3.exon3;Parent=STRG.10023.3	0
ID=STRG.10023.3.exon4;Parent=STRG.10023.3	3	DNA	DNA	DNA
ID=STRG.10026.1.exon1;Parent=STRG.10026.1	0
ID=STRG.10026.1.exon2;Parent=STRG.10026.1	0
ID=STRG.10026.1.exon3;Parent=STRG.10026.1	0
ID=STRG.10026.1.exon4;Parent=STRG.10026.1	0
ID=STRG.10028.1.exon1;Parent=STRG.10028.1	0
ID=STRG.10028.1.exon2;Parent=STRG.10028.1	0
ID=STRG.10028.1.exon3;Parent=STRG.10028.1	0
ID=STRG.10028.1.exon4;Parent=STRG.10028.1	0
ID=STRG.10028.1.exon5;Parent=STRG.10028.1	0
ID=STRG.10029.3.exon1;Parent=STRG.10029.3	1	LTR/Pao
ID=STRG.10029.3.exon2;Parent=STRG.10029.3	2	LTR/Pao	LTR/Pao
ID=STRG.1003.1.exon1;Parent=STRG.1003.1	0
ID=STRG.1003.1.exon2;Parent=STRG.1003.1	0
ID=STRG.1003.1.exon3;Parent=STRG.1003.1	0
ID=STRG.1003.1.exon4;Parent=STRG.1003.1	0
ID=STRG.1003.1.exon5;Parent=STRG.1003.1	0
ID=STRG.10030.1.exon1;Parent=STRG.10030.1	5	DNA	Satellite	DNA/hAT	Satellite	DNA
ID=STRG.10030.1.exon2;Parent=STRG.10030.1	0
ID=STRG.10030.1.exon3;Parent=STRG.10030.1	0
ID=STRG.10030.1.exon4;Parent=STRG.10030.1	0
ID=STRG.10030.1.exon5;Parent=STRG.10030.1	0
ID=STRG.10030.1.exon6;Parent=STRG.10030.1	0
ID=STRG.10030.1.exon7;Parent=STRG.10030.1	0
ID=STRG.10030.1.exon8;Parent=STRG.10030.1	0
ID=STRG.10030.1.exon9;Parent=STRG.10030.1	0
ID=STRG.10031.1.exon1;Parent=STRG.10031.1	0
ID=STRG.10031.1.exon2;Parent=STRG.10031.1	0
ID=STRG.10031.1.exon3;Parent=STRG.10031.1	0
ID=STRG.10033.1.exon1;Parent=STRG.10033.1	0
ID=STRG.10033.1.exon2;Parent=STRG.10033.1	0
ID=STRG.10033.1.exon3;Parent=STRG.10033.1	0
ID=STRG.10034.2.exon1;Parent=STRG.10034.2	0
ID=STRG.10034.2.exon2;Parent=STRG.10034.2	0
ID=STRG.10034.2.exon3;Parent=STRG.10034.2	0
ID=STRG.10034.2.exon4;Parent=STRG.10034.2	0
ID=STRG.10034.2.exon5;Parent=STRG.10034.2	0
ID=STRG.10034.2.exon6;Parent=STRG.10034.2	0
ID=STRG.10035.1.exon1;Parent=STRG.10035.1	0
ID=STRG.10035.1.exon2;Parent=STRG.10035.1	0
ID=STRG.10036.1.exon1;Parent=STRG.10036.1	0
ID=STRG.10036.1.exon2;Parent=STRG.10036.1	0
ID=STRG.10036.1.exon3;Parent=STRG.10036.1	0
ID=STRG.10036.1.exon4;Parent=STRG.10036.1	0
ID=STRG.10037.1.exon1;Parent=STRG.10037.1	0
ID=STRG.10037.1.exon2;Parent=STRG.10037.1	0
ID=STRG.10037.1.exon3;Parent=STRG.10037.1	0
ID=STRG.10037.1.exon4;Parent=STRG.10037.1	0
ID=STRG.10037.1.exon5;Parent=STRG.10037.1	0
ID=STRG.10037.1.exon6;Parent=STRG.10037.1	0
ID=STRG.10037.1.exon7;Parent=STRG.10037.1	0
ID=STRG.10037.1.exon8;Parent=STRG.10037.1	0
ID=STRG.10039.1.exon1;Parent=STRG.10039.1	0
ID=STRG.10039.1.exon2;Parent=STRG.10039.1	0
ID=STRG.10039.1.exon3;Parent=STRG.10039.1	0
ID=STRG.10039.1.exon4;Parent=STRG.10039.1	0
ID=STRG.10039.1.exon5;Parent=STRG.10039.1	0
ID=STRG.10039.1.exon6;Parent=STRG.10039.1	2	Unknown	DNA/hAT
ID=STRG.1004.1.exon1;Parent=STRG.1004.1	0
ID=STRG.1004.1.exon2;Parent=STRG.1004.1	0
ID=STRG.1004.1.exon3;Parent=STRG.1004.1	0
ID=STRG.1004.1.exon4;Parent=STRG.1004.1	0
ID=STRG.1004.1.exon5;Parent=STRG.1004.1	0
ID=STRG.1004.1.exon6;Parent=STRG.1004.1	0
ID=STRG.1004.1.exon7;Parent=STRG.1004.1	0
ID=STRG.1004.1.exon8;Parent=STRG.1004.1	0
ID=STRG.10041.1.exon1;Parent=STRG.10041.1	0
ID=STRG.10041.1.exon2;Parent=STRG.10041.1	0
ID=STRG.10041.1.exon3;Parent=STRG.10041.1	0
ID=STRG.10041.1.exon4;Parent=STRG.10041.1	0
ID=STRG.10042.1.exon1;Parent=STRG.10042.1	0
ID=STRG.10042.1.exon2;Parent=STRG.10042.1	0
ID=STRG.10042.1.exon3;Parent=STRG.10042.1	0
ID=STRG.10042.1.exon4;Parent=STRG.10042.1	0
ID=STRG.10042.1.exon5;Parent=STRG.10042.1	0
ID=STRG.10043.1.exon1;Parent=STRG.10043.1	0
ID=STRG.10043.1.exon2;Parent=STRG.10043.1	0
ID=STRG.10043.1.exon3;Parent=STRG.10043.1	0
ID=STRG.10044.1.exon1;Parent=STRG.10044.1	0
ID=STRG.10044.1.exon2;Parent=STRG.10044.1	0
ID=STRG.10044.1.exon3;Parent=STRG.10044.1	0
ID=STRG.10044.1.exon4;Parent=STRG.10044.1	0
ID=STRG.10045.1.exon1;Parent=STRG.10045.1	1	DNA
ID=STRG.10045.1.exon2;Parent=STRG.10045.1	0
ID=STRG.10045.1.exon3;Parent=STRG.10045.1	0
ID=STRG.10045.1.exon4;Parent=STRG.10045.1	0
ID=STRG.10045.1.exon5;Parent=STRG.10045.1	0
ID=STRG.10046.2.exon1;Parent=STRG.10046.2	0
ID=STRG.10046.2.exon2;Parent=STRG.10046.2	0
ID=STRG.10046.2.exon3;Parent=STRG.10046.2	0
ID=STRG.1005.2.exon1;Parent=STRG.1005.2	0
ID=STRG.1005.2.exon2;Parent=STRG.1005.2	0
ID=STRG.1005.2.exon3;Parent=STRG.1005.2	0
ID=STRG.1005.2.exon4;Parent=STRG.1005.2	0
ID=STRG.1005.2.exon5;Parent=STRG.1005.2	0
ID=STRG.1005.2.exon6;Parent=STRG.1005.2	0
ID=STRG.1005.2.exon7;Parent=STRG.1005.2	0
ID=STRG.1005.2.exon8;Parent=STRG.1005.2	0
ID=STRG.10050.1.exon1;Parent=STRG.10050.1	0
ID=STRG.10050.1.exon2;Parent=STRG.10050.1	0
ID=STRG.10051.1.exon1;Parent=STRG.10051.1	0
ID=STRG.10051.1.exon2;Parent=STRG.10051.1	0
ID=STRG.10051.1.exon3;Parent=STRG.10051.1	0
ID=STRG.10051.1.exon4;Parent=STRG.10051.1	0
ID=STRG.10053.1.exon1;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon2;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon3;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon4;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon5;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon6;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon7;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon8;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon9;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon10;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon11;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon12;Parent=STRG.10053.1	0
ID=STRG.10053.1.exon13;Parent=STRG.10053.1	0
ID=STRG.10057.1.exon1;Parent=STRG.10057.1	0
ID=STRG.10057.1.exon2;Parent=STRG.10057.1	0
ID=STRG.10057.1.exon3;Parent=STRG.10057.1	0
ID=STRG.10057.1.exon4;Parent=STRG.10057.1	0
ID=STRG.10058.1.exon1;Parent=STRG.10058.1	0
ID=STRG.10058.1.exon2;Parent=STRG.10058.1	0
ID=STRG.10058.1.exon3;Parent=STRG.10058.1	0
ID=STRG.10058.1.exon4;Parent=STRG.10058.1	0
ID=STRG.10058.1.exon5;Parent=STRG.10058.1	0
ID=STRG.10058.1.exon6;Parent=STRG.10058.1	0
ID=STRG.10058.1.exon7;Parent=STRG.10058.1	0
ID=STRG.10058.1.exon8;Parent=STRG.10058.1	0
ID=STRG.10058.1.exon9;Parent=STRG.10058.1	0
ID=STRG.10058.1.exon10;Parent=STRG.10058.1	0
ID=STRG.10059.1.exon1;Parent=STRG.10059.1	0
ID=STRG.10059.1.exon2;Parent=STRG.10059.1	0
ID=STRG.10060.3.exon1;Parent=STRG.10060.3	0
ID=STRG.10060.3.exon2;Parent=STRG.10060.3	0
ID=STRG.10060.3.exon3;Parent=STRG.10060.3	0
ID=STRG.10060.3.exon4;Parent=STRG.10060.3	1	RC/Helitron
ID=STRG.10060.3.exon5;Parent=STRG.10060.3	0
ID=STRG.10060.3.exon6;Parent=STRG.10060.3	0
ID=STRG.10060.3.exon7;Parent=STRG.10060.3	0
ID=STRG.10060.3.exon8;Parent=STRG.10060.3	1	RC/Helitron
ID=STRG.10062.1.exon1;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon2;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon3;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon4;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon5;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon6;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon7;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon8;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon9;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon10;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon11;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon12;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon13;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon14;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon15;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon16;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon17;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon18;Parent=STRG.10062.1	0
ID=STRG.10062.1.exon19;Parent=STRG.10062.1	1	DNA/TcMar-Tc1?
ID=STRG.10063.1.exon1;Parent=STRG.10063.1	0
ID=STRG.10063.1.exon2;Parent=STRG.10063.1	0
ID=STRG.10063.1.exon3;Parent=STRG.10063.1	0
ID=STRG.10063.1.exon4;Parent=STRG.10063.1	0
ID=STRG.10063.1.exon5;Parent=STRG.10063.1	0
ID=STRG.10063.1.exon6;Parent=STRG.10063.1	0
ID=STRG.10063.1.exon7;Parent=STRG.10063.1	0
ID=STRG.10063.1.exon8;Parent=STRG.10063.1	0
ID=STRG.10063.1.exon9;Parent=STRG.10063.1	0
ID=STRG.10064.2.exon1;Parent=STRG.10064.2	0
ID=STRG.10064.2.exon2;Parent=STRG.10064.2	0
ID=STRG.10064.2.exon3;Parent=STRG.10064.2	0
ID=STRG.10064.2.exon4;Parent=STRG.10064.2	0
ID=STRG.10064.2.exon5;Parent=STRG.10064.2	0
ID=STRG.10064.2.exon6;Parent=STRG.10064.2	0
ID=STRG.10064.2.exon7;Parent=STRG.10064.2	0
ID=STRG.10065.2.exon1;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon2;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon3;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon4;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon5;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon6;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon7;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon8;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon9;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon10;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon11;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon12;Parent=STRG.10065.2	0
ID=STRG.10065.2.exon13;Parent=STRG.10065.2	0
ID=STRG.10066.1.exon1;Parent=STRG.10066.1	0
ID=STRG.10066.1.exon2;Parent=STRG.10066.1	0
ID=STRG.10066.1.exon3;Parent=STRG.10066.1	0
ID=STRG.10066.1.exon4;Parent=STRG.10066.1	0
ID=STRG.10066.1.exon5;Parent=STRG.10066.1	0
ID=STRG.10066.1.exon6;Parent=STRG.10066.1	0
ID=STRG.10067.1.exon1;Parent=STRG.10067.1	0
ID=STRG.10067.1.exon2;Parent=STRG.10067.1	0
ID=STRG.10067.1.exon3;Parent=STRG.10067.1	0
ID=STRG.10067.1.exon4;Parent=STRG.10067.1	0
ID=STRG.10067.1.exon5;Parent=STRG.10067.1	0
ID=STRG.10067.1.exon6;Parent=STRG.10067.1	0
ID=STRG.10067.1.exon7;Parent=STRG.10067.1	0
ID=STRG.10067.1.exon8;Parent=STRG.10067.1	0
ID=STRG.10067.1.exon9;Parent=STRG.10067.1	0
ID=STRG.10067.1.exon10;Parent=STRG.10067.1	1	DNA/TcMar-Tc1?
ID=STRG.10068.1.exon1;Parent=STRG.10068.1	0
ID=STRG.10068.1.exon2;Parent=STRG.10068.1	0
ID=STRG.10068.1.exon3;Parent=STRG.10068.1	0
ID=STRG.10068.1.exon4;Parent=STRG.10068.1	0
ID=STRG.10069.1.exon1;Parent=STRG.10069.1	0
ID=STRG.10069.1.exon2;Parent=STRG.10069.1	0
ID=STRG.10069.1.exon3;Parent=STRG.10069.1	0
ID=STRG.10071.1.exon1;Parent=STRG.10071.1	0
ID=STRG.10071.1.exon2;Parent=STRG.10071.1	0
ID=STRG.10073.1.exon1;Parent=STRG.10073.1	0
ID=STRG.10073.1.exon2;Parent=STRG.10073.1	2	DNA	DNA/TcMar-Pogo
ID=STRG.10075.1.exon1;Parent=STRG.10075.1	0
ID=STRG.10075.1.exon2;Parent=STRG.10075.1	0
ID=STRG.10076.1.exon1;Parent=STRG.10076.1	0
ID=STRG.10076.1.exon2;Parent=STRG.10076.1	0
ID=STRG.10079.2.exon1;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon2;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon3;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon4;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon5;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon6;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon7;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon8;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon9;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon10;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon11;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon12;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon13;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon14;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon15;Parent=STRG.10079.2	0
ID=STRG.10079.2.exon16;Parent=STRG.10079.2	0
ID=STRG.1008.1.exon1;Parent=STRG.1008.1	0
ID=STRG.1008.1.exon2;Parent=STRG.1008.1	0
ID=STRG.1008.1.exon3;Parent=STRG.1008.1	0
ID=STRG.1008.1.exon4;Parent=STRG.1008.1	0
ID=STRG.1008.1.exon5;Parent=STRG.1008.1	0
ID=STRG.1008.1.exon6;Parent=STRG.1008.1	0
ID=STRG.1008.1.exon7;Parent=STRG.1008.1	0
ID=STRG.1008.1.exon8;Parent=STRG.1008.1	0
ID=STRG.1008.1.exon9;Parent=STRG.1008.1	0
ID=STRG.1008.1.exon10;Parent=STRG.1008.1	0
ID=STRG.10080.1.exon1;Parent=STRG.10080.1	0
ID=STRG.10080.1.exon2;Parent=STRG.10080.1	0
ID=STRG.10080.1.exon3;Parent=STRG.10080.1	0
ID=STRG.10080.1.exon4;Parent=STRG.10080.1	0
ID=STRG.10080.1.exon5;Parent=STRG.10080.1	0
ID=STRG.10080.1.exon6;Parent=STRG.10080.1	0
ID=STRG.10081.1.exon1;Parent=STRG.10081.1	0
ID=STRG.10081.1.exon2;Parent=STRG.10081.1	0
ID=STRG.10081.1.exon3;Parent=STRG.10081.1	0
ID=STRG.10081.1.exon4;Parent=STRG.10081.1	0
ID=STRG.10082.1.exon1;Parent=STRG.10082.1	0
ID=STRG.10082.1.exon2;Parent=STRG.10082.1	0
ID=STRG.10082.1.exon3;Parent=STRG.10082.1	0
ID=STRG.10082.1.exon4;Parent=STRG.10082.1	0
ID=STRG.10082.1.exon5;Parent=STRG.10082.1	0
ID=STRG.10082.1.exon6;Parent=STRG.10082.1	0
ID=STRG.10082.1.exon7;Parent=STRG.10082.1	0
ID=STRG.10082.1.exon8;Parent=STRG.10082.1	0
ID=STRG.10083.1.exon1;Parent=STRG.10083.1	0
ID=STRG.10083.1.exon2;Parent=STRG.10083.1	0
ID=STRG.10083.1.exon3;Parent=STRG.10083.1	0
ID=STRG.10083.1.exon4;Parent=STRG.10083.1	0
ID=STRG.10083.1.exon5;Parent=STRG.10083.1	0
ID=STRG.10083.1.exon6;Parent=STRG.10083.1	0
ID=STRG.10083.1.exon7;Parent=STRG.10083.1	0
ID=STRG.10083.1.exon8;Parent=STRG.10083.1	0
ID=STRG.10084.1.exon1;Parent=STRG.10084.1	0
ID=STRG.10084.1.exon2;Parent=STRG.10084.1	0
ID=STRG.10085.1.exon1;Parent=STRG.10085.1	0
ID=STRG.10085.1.exon2;Parent=STRG.10085.1	0
ID=STRG.10085.1.exon3;Parent=STRG.10085.1	0
ID=STRG.10085.1.exon4;Parent=STRG.10085.1	0
ID=STRG.10085.1.exon5;Parent=STRG.10085.1	0
ID=STRG.10085.1.exon6;Parent=STRG.10085.1	0
ID=STRG.10085.1.exon7;Parent=STRG.10085.1	0
ID=STRG.10086.1.exon1;Parent=STRG.10086.1	0
ID=STRG.10086.1.exon2;Parent=STRG.10086.1	0
ID=STRG.10086.1.exon3;Parent=STRG.10086.1	0
ID=STRG.10086.1.exon4;Parent=STRG.10086.1	0
ID=STRG.10086.1.exon5;Parent=STRG.10086.1	0
ID=STRG.10086.1.exon6;Parent=STRG.10086.1	0
ID=STRG.10087.1.exon1;Parent=STRG.10087.1	0
ID=STRG.10087.1.exon2;Parent=STRG.10087.1	0
ID=STRG.10087.1.exon3;Parent=STRG.10087.1	0
ID=STRG.10087.1.exon4;Parent=STRG.10087.1	0
ID=STRG.10087.1.exon5;Parent=STRG.10087.1	0
ID=STRG.10087.1.exon6;Parent=STRG.10087.1	0
ID=STRG.10087.1.exon7;Parent=STRG.10087.1	0
ID=STRG.10087.1.exon8;Parent=STRG.10087.1	0
ID=STRG.10088.1.exon1;Parent=STRG.10088.1	0
ID=STRG.10088.1.exon2;Parent=STRG.10088.1	0
ID=STRG.10088.1.exon3;Parent=STRG.10088.1	0
ID=STRG.10088.1.exon4;Parent=STRG.10088.1	0
ID=STRG.10088.1.exon5;Parent=STRG.10088.1	0
ID=STRG.10088.1.exon6;Parent=STRG.10088.1	0
ID=STRG.10088.1.exon7;Parent=STRG.10088.1	0
ID=STRG.10088.1.exon8;Parent=STRG.10088.1	0
ID=STRG.10088.1.exon9;Parent=STRG.10088.1	0
ID=STRG.10089.1.exon1;Parent=STRG.10089.1	0
ID=STRG.10089.1.exon2;Parent=STRG.10089.1	0
ID=STRG.1009.3.exon1;Parent=STRG.1009.3	0
ID=STRG.1009.3.exon2;Parent=STRG.1009.3	0
ID=STRG.1009.3.exon3;Parent=STRG.1009.3	0
ID=STRG.1009.3.exon4;Parent=STRG.1009.3	0
ID=STRG.1009.3.exon5;Parent=STRG.1009.3	0
ID=STRG.1009.3.exon6;Parent=STRG.1009.3	0
ID=STRG.1009.3.exon7;Parent=STRG.1009.3	0
ID=STRG.1009.3.exon8;Parent=STRG.1009.3	0
ID=STRG.1009.3.exon9;Parent=STRG.1009.3	0
ID=STRG.10090.1.exon1;Parent=STRG.10090.1	0
ID=STRG.10090.1.exon2;Parent=STRG.10090.1	0
ID=STRG.10090.1.exon3;Parent=STRG.10090.1	0
ID=STRG.10090.1.exon4;Parent=STRG.10090.1	0
ID=STRG.10092.1.exon1;Parent=STRG.10092.1	0
ID=STRG.10092.1.exon2;Parent=STRG.10092.1	0
ID=STRG.10092.1.exon3;Parent=STRG.10092.1	0
ID=STRG.10092.1.exon4;Parent=STRG.10092.1	0
ID=STRG.10094.1.exon1;Parent=STRG.10094.1	0
ID=STRG.10094.1.exon2;Parent=STRG.10094.1	0
